मैं हेलीकॉप्टर बनाता हूँ,ᱮᱧ ᱦ ᱮᱞᱤ ᱠᱟᱯᱛ ᱧ ᱪᱟ ᱧ ᱱ ᱛ ᱡᱠᱛ ᱠᱠᱪ ᱧᱢᱡᱛ ᱛᱮᱜ
मैं है करता हूँ,ᱮᱧ ᱛᱮᱜ ᱠᱩᱨᱛᱟ ᱛᱮᱜ
मैं हैट बनाता हूँ,ᱮᱧ ᱦᱮᱧᱥ ᱡᱠᱛ ᱠᱠᱪ ᱧᱢᱡᱛ ᱛᱮᱜ
मैं हॉल बनाता हूँ,ᱮᱧ ᱦᱳ ᱞ ᱡᱠᱛ ᱠᱠᱪ ᱧᱢᱡᱛ ᱛᱮᱜ
मैं होंठ बनाता हूँ,ᱮᱧ ᱠᱠ ᱡᱠᱛ ᱠᱠᱪ ᱧᱢᱡᱛ ᱛᱮᱜ
मैं होना करता हूँ,ᱮᱧ ᱛᱮᱜ ᱠᱩᱨᱛᱟ ᱛᱮᱜ
मैदा,ᱢᱮᱧ ᱧᱨᱤ ᱠᱞᱧᱠᱪ ᱞᱢ ᱞ
मैदान,ᱢ ᱫ ᱟ ᱧ ᱪᱳᱠ ᱞ
मॉनिटर,ᱢॉᱱᱤᱴᱨ
मोची,ᱞᱝᱤ ᱬᱟᱞ ᱪᱠ ᱞᱥᱫ ᱟ
मोज़ा,ᱢᱳᱠᱟ
मोज़े,ᱢᱳ ᱡ ᱥ
मोजे,ᱢᱳᱡᱞᱤ
मोटर,ᱢᱚᱴᱚᱨ
मोटरसाइकिल,ᱢᱳᱴᱨᱥᱟᱤᱠᱤᱞ
मोटा,ᱢᱳᱴᱟ
मोटी,ᱞᱝᱤ ᱬᱟᱞ ᱪᱠ ᱞᱥᱫ ᱟ
मोतिचूर,ᱢᱚᱛᱤᱪᱩᱨ
मोबाइल,ᱢᱳᱵᱟᱤᱞ
मोमबत्ती,ᱢᱳᱢ ᱵᱚᱛ ᱛᱤ
य,ᱭ
यकीनन,ᱭᱠᱤᱱᱱ
यकृत,ᱡᱮᱠᱥᱚ
यदि,ᱭᱰᱤ
यदि नहीं तो,ᱭᱰᱤ ᱱᱦᱤᱝ ᱛᱳ
यह,ᱮᱱ
यह hindi अच्छा है,ᱮᱭ ᱛ santali ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह hindi है,ᱮᱭ ᱛ santali ᱛᱮᱜ
यह अंगुली अच्छा है,ᱮᱭ ᱛ ᱚᱨᱟ ᱞᱤ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह अंगुली है,ᱮᱭ ᱜᱩᱲ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह अंगूर अच्छा है,ᱮᱭ ᱛ ᱨᱩᱜᱩᱱ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह अंगूर है,ᱮᱭ ᱨᱩᱜᱩᱱ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह अंतहीन है,ᱮᱭ ᱛ ᱡᱣ ᱞᱜᱥ ᱧᱲᱪᱞ ᱱᱢ ᱦ ᱢᱪ ᱠᱠᱣᱛᱠ ᱞ ᱧᱛ ᱧᱠᱞᱢ ᱩ ᱛᱮᱜ
यह अखरोट अच्छा है,ᱮᱭ ᱛ ᱚᱠᱷᱚᱨᱣᱟᱴ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह अखरोट है,ᱮᱭ ᱛ ᱚᱠᱷᱚᱨᱣᱟᱴ ᱛᱮᱜ
यह अच्छा है,ᱮᱭ ᱛ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह अच्छी है,ᱮᱭ ᱛ ᱟ ᱛᱟ ᱧᱯ ᱠᱥ ᱞ ᱧᱪ ᱤ ᱛᱮᱜ
यह अधिक है,ᱮᱭ ᱛ ᱠᱰᱠᱢ ᱠᱪᱯᱠᱪ ᱧᱨᱧᱢ ᱠᱢ ᱤ ᱠ ᱧ ᱛᱮᱜ
यह अनानास अच्छा है,ᱮᱭ ᱛ ᱛᱮᱦ ᱧᱮ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह अनानास है,ᱮᱭ ᱛᱮᱦ ᱧᱮ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह अनार अच्छा है,ᱮᱭ ᱛ ᱰᱟᱞᱤᱢᱤ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह अनार है,ᱮᱭ ᱛ ᱰᱟᱞᱤᱢᱤ ᱛᱮᱜ
यह अनेक है,ᱮᱭ ᱛ ᱠᱰᱠᱢᱠ ᱮᱠ ᱪ ᱣᱧᱞᱞᱞᱛ ᱧᱠᱧᱛᱠᱨ ᱫᱪ ᱡ ᱠ ᱨ ᱠ ᱣᱮ ᱛᱮᱜ
यह अपवित्र है,ᱮᱭ ᱛ ᱟᱯᱚᱵᱤᱛᱨᱚ ᱛᱮᱜ
यह अपार्टमेंट अच्छा है,ᱮᱭ ᱛ ᱚ ᱯ ᱟ ᱚ ᱤᱢ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह अपार्टमेंट है,ᱮᱭ ᱛ ᱚ ᱯ ᱟ ᱚ ᱤᱢ ᱛᱮᱜ
यह असीम है,ᱮᱭ ᱛ ᱠᱠᱪᱳᱯ ᱪᱢ ᱠᱪᱛ ᱥᱠ ᱣᱠ ᱣᱭᱣᱞ ᱫ ᱞ ᱧᱠᱫᱯ ᱢᱠ ᱥᱤ ᱛᱮᱜ
यह अस्पताल अच्छा है,ᱮᱭ ᱛ ᱚᱥ ᱯ ᱛᱦᱚᱞ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह अस्पताल है,ᱮᱭ ᱛ ᱚᱥ ᱯ ᱛᱦᱚᱞ ᱛᱮᱜ
यह आँख अच्छा है,ᱮᱭ ᱛ ᱥᱩᱞ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह आँख है,ᱮᱭ ᱧᱮᱞ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह आंधी अच्छा है,ᱮᱭ ᱛ ᱟ ᱸᱫ ᱤ ᱞᱞ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह आंधी है,ᱮᱭ ᱟ ᱸᱫ ᱤ ᱞᱞ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह आइसक्रीम अच्छा है,ᱮᱭ ᱛ ᱟᱭ ᱥ ᱠᱨ ᱤᱦ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह आइसक्रीम है,ᱮᱭ ᱟᱭ ᱥ ᱠᱨ ᱤᱦ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह आकाश अच्छा है,ᱮᱭ ᱛ ᱟ ᱠ ᱥ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह आकाश है,ᱮᱭ ᱟ ᱠ ᱥ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह आदमी अच्छा है,ᱮᱭ ᱛ ᱦᱳ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह आदमी है,ᱮᱭ ᱢᱮᱲ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह आम अच्छा है,ᱮᱭ ᱛ ᱟ ᱯ ᱢ ᱰ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह आम है,ᱮᱭ ᱟᱯ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह आम्रफल अच्छा है,ᱮᱭ ᱛ ᱮᱭᱟ ᱪ ᱡᱟᱹᱞ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह आम्रफल है,ᱮᱭ ᱮᱭᱟ ᱪ ᱡᱟᱹᱞ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह आलू अच्छा है,ᱮᱭ ᱛ ᱟᱞᱩ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह आलू है,ᱮᱭ ᱟᱞᱩ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह आवास अच्छा है,ᱮᱭ ᱛ ᱟᱣ ᱟ ᱸᱨ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह आवास है,ᱮᱭ ᱟᱣ ᱟ ᱸᱨ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह आश्चर्य से है,ᱮᱭ ᱛ ᱟᱥᱪᱨᱭ ᱛᱨ ᱛᱮᱜ
यह इंजीनियर अच्छा है,ᱮᱭ ᱛ ᱤᱝᱡᱤᱱᱤᱭᱨ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह इंजीनियर है,ᱮᱭ ᱤᱝᱡᱤᱱᱤᱭᱨ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह इमली अच्छा है,ᱮᱭ ᱛ ᱤᱢᱞᱤ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह इमली है,ᱮᱭ ᱤᱢᱞᱤ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह उड़द की दाल अच्छा है,ᱮᱭ ᱛ ᱩᱲ ᱠᱤ ᱯᱟᱦᱲᱟ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह उड़द की दाल है,ᱮᱭ ᱩᱲ ᱠᱤ ᱯᱟᱦᱲᱟ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह उथला है,ᱮᱭ ᱛ ᱚᱠ ᱚ ᱟ ᱭᱞᱟ ᱪ ᱠ ᱧ ᱡᱰᱫ ᱛᱮᱜ
यह उथली है,ᱮᱭ ᱛ ᱠᱥᱨᱞᱧᱡᱫ ᱠᱳ ᱯ ᱧ ᱠᱚ ᱣ ᱛᱮᱜ
यह उदास है,ᱮᱭ ᱛ ᱛᱩᱡᱩᱡ ᱛᱮᱜ
यह उपग्रह अच्छा है,ᱮᱭ ᱛ ᱦ ᱳ ᱜᱞᱮᱧ ᱧ ᱚᱜ ᱟ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह उपग्रह है,ᱮᱭ ᱦ ᱳ ᱜᱞᱮᱧ ᱧ ᱚᱜ ᱟ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह उल्लू अच्छा है,ᱮᱭ ᱛ ᱠᱮᱨᱮᱧ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह उल्लू है,ᱮᱭ ᱠᱮᱨᱮᱧ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह उष्ण है,ᱮᱭ ᱛ ᱠᱧ ᱨ ᱩ ᱱ ᱠᱞ ᱞᱫ ᱢᱫ ᱧᱠ ᱛᱠᱡᱪ ᱠ ᱛᱮᱜ
यह उष्णी है,ᱮᱭ ᱛ ᱪ ᱣᱞ ᱬ ᱟᱞ ᱩᱠ ᱠᱣᱡᱠᱡᱦᱢᱧ ᱪ ᱪᱬᱰᱤ ᱤ ᱛᱮᱜ
यह ऊंट अच्छा है,ᱮᱭ ᱛ ᱦᱟᱰ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह ऊंट है,ᱮᱭ ᱦᱟᱰ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह एक है,ᱮᱭ ᱛ ᱮ ᱠ ᱪ ᱲᱢᱰᱫ ᱭ ᱢᱢᱞᱛ ᱢᱛ ᱧᱞᱠᱞᱤ ᱢᱛ ᱞ ᱛ ᱠ ᱠᱦᱪ ᱧ ᱛᱮᱜ
यह एड़ी अच्छा है,ᱮᱭ ᱛ ᱟ ᱨ ᱠ ᱞᱟ ᱳ ᱞ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह एड़ी है,ᱮᱭ ᱮᱲᱤ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह एयर कंडीशनर अच्छा है,ᱮᱭ ᱛ ᱮᱧ ᱠ ᱯ ᱚᱨ ᱛ ᱨᱳᱜ ᱛᱟᱝ ᱞᱞᱤᱧᱥᱟᱸ ᱠᱚ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह एयर कंडीशनर है,ᱮᱭ ᱮᱥᱤ ᱮᱥᱤ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह एयरपोर्ट अच्छा है,ᱮᱭ ᱛ ᱮᱧ ᱠ ᱯ ᱚᱨ ᱛ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह एयरपोर्ट है,ᱮᱭ ᱮᱧ ᱠ ᱯ ᱚᱨ ᱛ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह ऑटो अच्छा है,ᱮᱭ ᱛ ऑᱴᱳ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह ऑटो है,ᱮᱭ ᱛ ऑᱴᱳ ᱛᱮᱜ
यह ओस अच्छा है,ᱮᱭ ᱛ ᱳᱥ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह ओस है,ᱮᱭ ᱳᱥ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह औरत अच्छा है,ᱮᱭ ᱛ ᱠᱩᱝ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह औरत है,ᱮᱭ ᱛᱤ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह कंडक्टर अच्छा है,ᱮᱭ ᱛ ᱠᱚᱸ ᱰ ᱠ ᱛᱚᱨ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह कंडक्टर है,ᱮᱭ ᱠᱚᱸ ᱰ ᱠ ᱛᱚᱨ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह कंधा अच्छा है,ᱮᱭ ᱛ ᱠ ᱧ ᱞ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह कंधा है,ᱮᱭ ᱟᱸᱜ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह कंप्यूटर अच्छा है,ᱮᱭ ᱛ ᱞᱟᱸᱠᱟ ᱜᱤᱧ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह कंप्यूटर है,ᱮᱭ ᱠᱝᱯᱭᱩᱴᱨ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह कछुआ अच्छा है,ᱮᱭ ᱛ ᱠᱚᱪᱩ ᱟ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह कछुआ है,ᱮᱭ ᱠᱚᱪᱩ ᱟ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह कटोरी अच्छा है,ᱮᱭ ᱛ ᱠᱚᱛᱞᱤ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह कटोरी है,ᱮᱭ ᱠᱚᱛᱞᱤ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह कठोर है,ᱮᱭ ᱛ ᱰ ᱪ ᱛ ᱠᱠ ᱣᱞ ᱧ ᱧᱞᱠᱰ ᱠᱧᱠᱢ ᱠ ᱨ ᱧᱪ ᱛᱮᱜ
यह कठोरी है,ᱮᱭ ᱛ ᱡᱠ ᱧᱬᱠᱢᱟᱡᱨ ᱞᱩ ᱣ ᱠᱦᱠ ᱫᱡᱠᱯᱪ ᱤ ᱛᱮᱜ
यह कड़वा है,ᱮᱭ ᱛ ᱠ ᱞᱠᱧᱟ ᱦᱞ ᱪᱠᱨ ᱡᱧ ᱞᱠ ᱣ ᱟ ᱣᱞ ᱛᱮᱜ
यह कड़वी है,ᱮᱭ ᱛ ᱠ ᱞᱡᱧᱛ ᱠᱳ ᱞᱞ ᱟᱪ ᱛᱠᱞ ᱨ ᱢᱱᱯ ᱪᱤ ᱠ ᱤ ᱛᱮᱜ
यह कढ़ाई अच्छा है,ᱮᱭ ᱛ ᱠᱚᱦ ᱟᱭ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह कढ़ाई है,ᱮᱭ ᱠᱚᱦ ᱟᱭ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह कम है,ᱮᱭ ᱛ ᱠ ᱞ ᱧᱢ ᱢᱠᱛᱠᱠ ᱪ ᱪ ᱣ ᱨᱤᱧ ᱣ ᱨᱝᱨ ᱛᱭ ᱞ ᱛᱮᱜ
यह कमर अच्छा है,ᱮᱭ ᱛ ᱠ ᱢᱟ ᱟ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह कमर है,ᱮᱭ ᱠ ᱢᱟ ᱟ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह कमरा अच्छा है,ᱮᱭ ᱛ ᱠᱚᱢᱨᱟ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह कमरा है,ᱮᱭ ᱠᱚᱢᱨᱟ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह कमीज अच्छा है,ᱮᱭ ᱛ ᱠᱚᱢᱤᱡ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह कमीज बहुत सुंदर है,ᱚᱭᱸ ᱥᱨᱴᱷ ᱚᱛᱤᱣ ᱥᱩᱱᱫᱨᱷ ᱚᱥᱛᱤ ᱾
यह कमीज है,ᱮᱭ ᱠᱚᱢᱤ ᱥ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह कलाई अच्छा है,ᱮᱭ ᱛ ᱠᱞᱟᱤ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह कलाई है,ᱮᱭ ᱠᱞᱟᱤ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह कलाकार अच्छा है,ᱮᱭ ᱛ ᱠᱟ ᱞᱟ ᱠᱟᱨ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह कलाकार है,ᱮᱭ ᱠᱟ ᱞᱟ ᱠᱟᱨ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह काँटा अच्छा है,ᱮᱭ ᱛ ᱠ ᱟᱲ ᱞ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह काँटा है,ᱮᱭ ᱠ ᱟ ᱞ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह कांटा अच्छा है,ᱮᱭ ᱛ ᱠ ᱲ ᱞ ᱛ ᱯ ᱪᱨᱚ ᱢᱟ ᱨ ᱠᱲ ᱞ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह कांटा है,ᱮᱭ ᱠ ᱲ ᱞ ᱛ ᱯ ᱪᱨᱚ ᱢᱟ ᱨ ᱠᱲ ᱞ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह काजू अच्छा है,ᱮᱭ ᱛ ᱠᱟᱡᱩ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह काजू है,ᱮᱭ ᱠᱟᱡᱩ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह कान अच्छा है,ᱮᱭ ᱛ ᱠᱟᱳᱞ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह कान है,ᱮᱭ ᱠᱟᱳᱞ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह कार अच्छा है,ᱮᱭ ᱛ ᱠᱟᱨ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह कार है,ᱮᱭ ᱠ ᱟᱨ ᱢᱚᱦ ᱟ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह कारीगर अच्छा है,ᱮᱭ ᱛ ᱠᱟᱨ ᱤ ᱜᱨ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह कारीगर है,ᱮᱭ ᱠᱟᱨ ᱤ ᱜᱨ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह काला है,ᱮᱭ ᱠ ᱟᱞ ᱛᱟ ᱡ ᱞ ᱞ ᱦ ᱜ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह काली है,ᱮᱭ ᱛ ᱠᱟᱞ ᱤ ᱠᱧᱞᱱᱞ ᱠᱞ ᱠᱳᱢ ᱛᱮᱜ
यह कालीन अच्छा है,ᱮᱭ ᱛ ᱠᱟ ᱨᱩᱞ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह कालीन है,ᱮᱭ ᱱᱟᱞᱤᱧ ᱥ ᱫᱮ ᱦᱟ ᱪᱮ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह कितने का है?,ᱠᱤᱭᱫ ᱮᱛᱫ ?
यह किशमिश अच्छा है,ᱮᱭ ᱛ ᱠᱤᱥᱢᱤᱥ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह किशमिश है,ᱮᱭ ᱠᱤᱥᱢᱤᱥ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह किसान अच्छा है,ᱮᱭ ᱛ ᱠᱤᱥ ᱥᱟ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह किसान है,ᱮᱭ ᱠᱤᱥᱟᱱ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह कीचड़ अच्छा है,ᱮᱭ ᱛ ᱜ ᱱᱚ ᱠ ᱟ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह कीचड़ है,ᱮᱭ ᱜ ᱱᱚ ᱠ ᱟ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह कीड़ा अच्छा है,ᱮᱭ ᱛ ᱠᱤ ᱲᱟ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह कीड़ा है,ᱮᱭ ᱠᱤ ᱲᱟ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह कीबोर्ड अच्छा है,ᱮᱭ ᱛ ᱠᱤᱵᱳᱨᱫ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह कीबोर्ड है,ᱮᱭ ᱦᱟᱲᱟ ᱞᱤ ᱠᱮᱞ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह कुकर अच्छा है,ᱮᱭ ᱛ ᱠᱩ ᱠᱨ ᱳ ᱞᱞᱤ ᱦᱩᱞ ᱠᱟ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह कुकर है,ᱮᱭ ᱠᱩ ᱠᱨ ᱳ ᱞᱞᱤ ᱦᱩᱞ ᱠᱟ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह कुकीज़ अच्छा है,ᱮᱭ ᱛ ᱠ ᱠᱤ ᱡᱤ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह कुकीज़ है,ᱮᱭ ᱠ ᱠᱤ ᱡᱤ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह कुत्ता अच्छा है,ᱮᱭ ᱛ ᱠᱩᱭ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह कुत्ता है,ᱮᱭ ᱠᱩᱭ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
यह कुम्हार अच्छा है,ᱮᱭ ᱛ ᱠᱩᱢ ᱦᱟᱨ ᱵᱷᱟᱹᱜᱤ ᱛᱮᱜ
यह कुम्हार है,ᱮᱭ ᱠᱩᱢ ᱦᱟᱨ ᱦᱠᱞ ᱣ ᱣᱠᱢ ᱠᱧ ᱞᱪ ᱞᱞ ᱣ ᱧᱠᱢ ᱠᱡ
